"name","smiles","inchi","mass"
"OTNCATECH","CCc1c(C)cc(N(=O)=O)c(O)c1O","InChI=1S/C9H11NO4/c1-3-6-5(2)4-7(10(13)14)9(12)8(6)11/h4,11-12H,3H2,1-2H3",197.1879
"OTNCATECO","CCC1=C(O)C([O])(O)C2(OOC1(C)C2O)N(=O)=O","InChI=1S/C9H12NO8/c1-3-4-5(11)9(13,14)8(10(15)16)6(12)7(4,2)17-18-8/h6,11-13H,3H2,1-2H3",262.1935
"OTNCATECO2","CCC1=C(O)C(O)(O[O])C2(OOC1(C)C2O)N(=O)=O","InChI=1S/C9H12NO9/c1-3-4-5(11)9(13,17-16)8(10(14)15)6(12)7(4,2)18-19-8/h6,11-13H,3H2,1-2H3",278.1929
"OTNNCATCO","CCC1=C(O)C([O])(O)C2(OOC1(C)C2ON(=O)=O)N(=O)=O","InChI=1S/C9H11N2O10/c1-3-4-5(12)9(13,14)8(10(15)16)6(19-11(17)18)7(4,2)20-21-8/h6,12-13H,3H2,1-2H3",307.1910
"OTNNCATCO2","CCC1=C(O)C(O)(O[O])C2(OOC1(C)C2ON(=O)=O)N(=O)=O","InChI=1S/C9H11N2O11/c1-3-4-5(12)9(13,20-18)8(10(14)15)6(19-11(16)17)7(4,2)21-22-8/h6,12-13H,3H2,1-2H3",323.1904
"OTNNCATOOH","CCC1=C(O)C(O)(OO)C2(OOC1(C)C2ON(=O)=O)N(=O)=O","InChI=1S/C9H12N2O11/c1-3-4-5(12)9(13,20-18)8(10(14)15)6(19-11(16)17)7(4,2)21-22-8/h6,12-13,18H,3H2,1-2H3",324.1984
"OXCATEC1O","Cc1ccc(O)c([O])c1C","InChI=1S/C8H9O2/c1-5-3-4-7(9)8(10)6(5)2/h3-4,9H,1-2H3",137.1559
"OXCATEC1O2","[O]Oc1c(O)ccc(C)c1C","InChI=1S/C8H9O3/c1-5-3-4-7(9)8(11-10)6(5)2/h3-4,9H,1-2H3",153.1553
"OXNCATCOOH","OOC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)O","InChI=1S/C8H11NO9/c1-3-4(10)8(12,16-15)7(9(13)14)5(11)6(3,2)17-18-7/h5,10-12,15H,1-2H3",265.1742
"OXNCATECH","Cc1cc(N(=O)=O)c(O)c(O)c1C","InChI=1S/C8H9NO4/c1-4-3-6(9(12)13)8(11)7(10)5(4)2/h3,10-11H,1-2H3",183.1614
"OXNCATECO","CC1=C(O)C([O])(O)C2(OOC1(C)C2O)N(=O)=O","InChI=1S/C8H10NO8/c1-3-4(10)8(12,13)7(9(14)15)5(11)6(3,2)16-17-7/h5,10-12H,1-2H3",248.1669
"OXNCATECO2","[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)O","InChI=1S/C8H10NO9/c1-3-4(10)8(12,16-15)7(9(13)14)5(11)6(3,2)17-18-7/h5,10-12H,1-2H3",264.1663
"OXNNCATCO","O=N(=O)OC1C2(C)OOC1(N(=O)=O)C([O])(O)C(=C2C)O","InChI=1S/C8H9N2O10/c1-3-4(11)8(12,13)7(9(14)15)5(18-10(16)17)6(3,2)19-20-7/h5,11-12H,1-2H3",293.1645
"OXNNCATCO2","[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2ON(=O)=O)O","InChI=1S/C8H9N2O11/c1-3-4(11)8(12,19-17)7(9(13)14)5(18-10(15)16)6(3,2)20-21-7/h5,11-12H,1-2H3",309.1639
"OXNNCATOOH","OOC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2ON(=O)=O)O","InChI=1S/C8H10N2O11/c1-3-4(11)8(12,19-17)7(9(13)14)5(18-10(15)16)6(3,2)20-21-7/h5,11-12,17H,1-2H3",310.1718
"OXYCATECH","Cc1ccc(O)c(O)c1C","InChI=1S/C8H10O2/c1-5-3-4-7(9)8(10)6(5)2/h3-4,9-10H,1-2H3",138.1638
"PBENZO2","CCCc1ccccc1O[O]","InChI=1S/C9H11O2/c1-2-5-8-6-3-4-7-9(8)11-10/h3-4,6-7H,2,5H2,1H3",151.1824
"PBENZOOH","CCCc1ccccc1OO","InChI=1S/C9H12O2/c1-2-5-8-6-3-4-7-9(8)11-10/h3-4,6-7,10H,2,5H2,1H3",152.1904
"PC3ODBCO2H","CCCC(=CC=O)C(=O)O","InChI=1S/C7H10O3/c1-2-3-6(4-5-8)7(9)10/h4-5H,2-3H2,1H3,(H,9,10)",142.1525
"PCATEC1O","CCCc1cccc(O)c1[O]","InChI=1S/C9H11O2/c1-2-4-7-5-3-6-8(10)9(7)11/h3,5-6,10H,2,4H2,1H3",151.1824
"PCATEC1O2","CCCc1cccc(O)c1O[O]","InChI=1S/C9H11O3/c1-2-4-7-5-3-6-8(10)9(7)12-11/h3,5-6,10H,2,4H2,1H3",167.1818
"PCATEC1OOH","OOc1c(C)ccc(C)c1O","InChI=1S/C8H10O3/c1-5-3-4-6(2)8(11-10)7(5)9/h3-4,9-10H,1-2H3",154.1632
"PCATECHOL","CCCc1cccc(O)c1O","InChI=1S/C9H12O2/c1-2-4-7-5-3-6-8(10)9(7)11/h3,5-6,10-11H,2,4H2,1H3",152.1904
"PET1O2","[O]Oc1cc(C)ccc1CC","InChI=1S/C9H11O2/c1-3-8-5-4-7(2)6-9(8)11-10/h4-6H,3H2,1-2H3",151.1824
"PET1OOH","OOc1cc(C)ccc1CC","InChI=1S/C9H12O2/c1-3-8-5-4-7(2)6-9(8)11-10/h4-6,10H,3H2,1-2H3",152.1904
"PETCATECH","CCc1ccc(C)c(O)c1O","InChI=1S/C9H12O2/c1-3-7-5-4-6(2)8(10)9(7)11/h4-5,10-11H,3H2,1-2H3",152.1904
"PMALANHY","CCCC1=CC(=O)OC1=O","InChI=1S/C7H8O3/c1-2-3-5-4-6(8)10-7(5)9/h4H,2-3H2,1H3",140.1366
"PMALANHYO","CCCC1([O])C(O)C(=O)OC1=O","InChI=1S/C7H9O5/c1-2-3-7(11)4(8)5(9)12-6(7)10/h4,8H,2-3H2,1H3",173.1434
"PMALANHYO2","CCCC1(O[O])C(=O)OC(=O)C1O","InChI=1S/C7H9O6/c1-2-3-7(13-11)4(8)5(9)12-6(7)10/h4,8H,2-3H2,1H3",189.1428
"PMALNHY2OH","CCCC1(O)C(O)C(=O)OC1=O","InChI=1S/C7H10O5/c1-2-3-7(11)4(8)5(9)12-6(7)10/h4,8,11H,2-3H2,1H3",174.1513
"PMALNHYOOH","CCCC1(OO)C(=O)OC(=O)C1O","InChI=1S/C7H10O6/c1-2-3-7(13-11)4(8)5(9)12-6(7)10/h4,8,11H,2-3H2,1H3",190.1507
"PNCATECH","CCCc1ccc(N(=O)=O)c(O)c1O","InChI=1S/C9H11NO4/c1-2-3-6-4-5-7(10(13)14)9(12)8(6)11/h4-5,11-12H,2-3H2,1H3",197.1879
"PNCATECO","CCCC12OOC(C(=C(O)C2(O)[O])N(=O)=O)C1O","InChI=1S/C9H12NO8/c1-2-3-8-7(12)5(17-18-8)4(10(15)16)6(11)9(8,13)14/h5,7,11-13H,2-3H2,1H3",262.1935
"PNCATECO2","CCCC12OOC(C(=C(O)C2(O)O[O])N(=O)=O)C1O","InChI=1S/C9H12NO9/c1-2-3-8-7(12)5(17-19-8)4(10(14)15)6(11)9(8,13)18-16/h5,7,11-13H,2-3H2,1H3",278.1929
"PNCATECOOH","CCCC12OOC(C(=C(O)C2(O)OO)N(=O)=O)C1O","InChI=1S/C9H13NO9/c1-2-3-8-7(12)5(17-19-8)4(10(14)15)6(11)9(8,13)18-16/h5,7,11-13,16H,2-3H2,1H3",279.2008
"PNNCATCOOH","CCCC12OOC(C(=C(O)C2(O)OO)N(=O)=O)C1ON(=O)=O","InChI=1S/C9H12N2O11/c1-2-3-8-7(19-11(16)17)5(20-22-8)4(10(14)15)6(12)9(8,13)21-18/h5,7,12-13,18H,2-3H2,1H3",324.1984
"PNNCATECO","CCCC12OOC(C(=C(O)C2([O])O)N(=O)=O)C1ON(=O)=O","InChI=1S/C9H11N2O10/c1-2-3-8-7(19-11(17)18)5(20-21-8)4(10(15)16)6(12)9(8,13)14/h5,7,12-13H,2-3H2,1H3",307.1910
"PNNCATECO2","CCCC12OOC(C(=C(O)C2(O)O[O])N(=O)=O)C1ON(=O)=O","InChI=1S/C9H11N2O11/c1-2-3-8-7(19-11(16)17)5(20-22-8)4(10(14)15)6(12)9(8,13)21-18/h5,7,12-13H,2-3H2,1H3",323.1904
"PRCATC1OOH","CCCc1cccc(O)c1OO","InChI=1S/C9H12O3/c1-2-4-7-5-3-6-8(10)9(7)12-11/h3,5-6,10-11H,2,4H2,1H3",168.1898
"PTCATEC1O","CCc1ccc(C)c(O)c1[O]","InChI=1S/C9H11O2/c1-3-7-5-4-6(2)8(10)9(7)11/h4-5,10H,3H2,1-2H3",151.1824
"PTCATEC1O2","[O]Oc1c(CC)ccc(C)c1O","InChI=1S/C9H11O3/c1-3-7-5-4-6(2)8(10)9(7)12-11/h4-5,10H,3H2,1-2H3",167.1818
"PTCTEC1OOH","OOc1c(CC)ccc(C)c1O","InChI=1S/C9H12O3/c1-3-7-5-4-6(2)8(10)9(7)12-11/h4-5,10-11H,3H2,1-2H3",168.1898
"PTNCATCOOH","CCC12OOC(N(=O)=O)(C(=C(O)C2(O)OO)C)C1O","InChI=1S/C9H13NO9/c1-3-7-6(12)8(10(14)15,19-18-7)4(2)5(11)9(7,13)17-16/h6,11-13,16H,3H2,1-2H3",279.2008
"PTNCATECH","CCc1cc(N(=O)=O)c(C)c(O)c1O","InChI=1S/C9H11NO4/c1-3-6-4-7(10(13)14)5(2)8(11)9(6)12/h4,11-12H,3H2,1-2H3",197.1879
"PTNCATECO","CCC12OOC(N(=O)=O)(C(=C(O)C2([O])O)C)C1O","InChI=1S/C9H12NO8/c1-3-7-6(12)8(10(15)16,18-17-7)4(2)5(11)9(7,13)14/h6,11-13H,3H2,1-2H3",262.1935
"PTNCATECO2","CCC12OOC(N(=O)=O)(C(=C(O)C2(O)O[O])C)C1O","InChI=1S/C9H12NO9/c1-3-7-6(12)8(10(14)15,19-18-7)4(2)5(11)9(7,13)17-16/h6,11-13H,3H2,1-2H3",278.1929
"PTNNCATCO","CCC12OOC(N(=O)=O)(C(=C(O)C2([O])O)C)C1ON(=O)=O","InChI=1S/C9H11N2O10/c1-3-7-6(19-11(17)18)8(10(15)16,21-20-7)4(2)5(12)9(7,13)14/h6,12-13H,3H2,1-2H3",307.1910
"PTNNCATCO2","[O]OC1(O)C(=C(C)C2(OOC1(CC)C2ON(=O)=O)N(=O)=O)O","InChI=1S/C9H11N2O11/c1-3-7-6(19-11(16)17)8(10(14)15,22-21-7)4(2)5(12)9(7,13)20-18/h6,12-13H,3H2,1-2H3",323.1904
"PTNNCATOOH","OOC1(O)C(=C(C)C2(OOC1(CC)C2ON(=O)=O)N(=O)=O)O","InChI=1S/C9H12N2O11/c1-3-7-6(19-11(16)17)8(10(14)15,22-21-7)4(2)5(12)9(7,13)20-18/h6,12-13,18H,3H2,1-2H3",324.1984
"PXCATEC1O","Cc1ccc(C)c([O])c1O","InChI=1S/C8H9O2/c1-5-3-4-6(2)8(10)7(5)9/h3-4,9H,1-2H3",137.1559
"PXCATEC1O2","[O]Oc1c(C)ccc(C)c1O","InChI=1S/C8H9O3/c1-5-3-4-6(2)8(11-10)7(5)9/h3-4,9H,1-2H3",153.1553
"PXNCATCOOH","OOC1(O)C(=C(C)C2(OOC1(C)C2O)N(=O)=O)O","InChI=1S/C8H11NO9/c1-3-4(10)8(12,16-15)6(2)5(11)7(3,9(13)14)18-17-6/h5,10-12,15H,1-2H3",265.1742
"PXNCATECH","Cc1cc(N(=O)=O)c(C)c(O)c1O","InChI=1S/C8H9NO4/c1-4-3-6(9(12)13)5(2)8(11)7(4)10/h3,10-11H,1-2H3",183.1614
"PXNCATECO","O=N(=O)C12OOC(C)(C2O)C([O])(O)C(=C1C)O","InChI=1S/C8H10NO8/c1-3-4(10)8(12,13)6(2)5(11)7(3,9(14)15)17-16-6/h5,10-12H,1-2H3",248.1669
"PXNCATECO2","[O]OC1(O)C(=C(C)C2(OOC1(C)C2O)N(=O)=O)O","InChI=1S/C8H10NO9/c1-3-4(10)8(12,16-15)6(2)5(11)7(3,9(13)14)18-17-6/h5,10-12H,1-2H3",264.1663
"PXNNCATCO","O=N(=O)OC1C2(OOC1(C)C([O])(O)C(=C2C)O)N(=O)=O","InChI=1S/C8H9N2O10/c1-3-4(11)8(12,13)6(2)5(18-10(16)17)7(3,9(14)15)20-19-6/h5,11-12H,1-2H3",293.1645
"PXNNCATCO2","[O]OC1(O)C(=C(C)C2(OOC1(C)C2ON(=O)=O)N(=O)=O)O","InChI=1S/C8H9N2O11/c1-3-4(11)8(12,19-17)6(2)5(18-10(15)16)7(3,9(13)14)21-20-6/h5,11-12H,1-2H3",309.1639
"PXNNCATOOH","OOC1(O)C(=C(C)C2(OOC1(C)C2ON(=O)=O)N(=O)=O)O","InChI=1S/C8H10N2O11/c1-3-4(11)8(12,19-17)6(2)5(18-10(15)16)7(3,9(13)14)21-20-6/h5,11-12,17H,1-2H3",310.1718
"PXY1O2","[O]Oc1cc(C)ccc1C","InChI=1S/C8H9O2/c1-6-3-4-7(2)8(5-6)10-9/h3-5H,1-2H3",137.1559
"PXY1OOH","OOc1cc(C)ccc1C","InChI=1S/C8H10O2/c1-6-3-4-7(2)8(5-6)10-9/h3-5,9H,1-2H3",138.1638
"PXYCATECH","Cc1ccc(C)c(O)c1O","InChI=1S/C8H10O2/c1-5-3-4-6(2)8(10)7(5)9/h3-4,9-10H,1-2H3",138.1638
"T123CAT1O","Cc1cc(O)c([O])c(C)c1C","InChI=1S/C9H11O2/c1-5-4-8(10)9(11)7(3)6(5)2/h4,10H,1-3H3",151.1824
"T123CAT1O2","[O]Oc1c(O)cc(C)c(C)c1C","InChI=1S/C9H11O3/c1-5-4-8(10)9(12-11)7(3)6(5)2/h4,10H,1-3H3",167.1818
"T123CATECH","Cc1cc(O)c(O)c(C)c1C","InChI=1S/C9H12O2/c1-5-4-8(10)9(11)7(3)6(5)2/h4,10-11H,1-3H3",152.1904
"T123CT1OOH","OOc1c(O)cc(C)c(C)c1C","InChI=1S/C9H12O3/c1-5-4-8(10)9(12-11)7(3)6(5)2/h4,10-11H,1-3H3",168.1898
"T123NCATEC","Cc1c(C)c(N(=O)=O)c(O)c(O)c1C","InChI=1S/C9H11NO4/c1-4-5(2)7(10(13)14)9(12)8(11)6(4)3/h11-12H,1-3H3",197.1879
"T123NCATO","O=N(=O)C1=C(O)C([O])(O)C2(C)OOC1(C)C2(C)O","InChI=1S/C9H12NO8/c1-6-4(10(15)16)5(11)9(13,14)8(3,18-17-6)7(6,2)12/h11-13H,1-3H3",262.1935
"T123NCATO2","[O]OC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2(C)O)O","InChI=1S/C9H12NO9/c1-6-4(10(14)15)5(11)9(13,17-16)8(3,19-18-6)7(6,2)12/h11-13H,1-3H3",278.1929
"T123NCTOOH","OOC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2(C)O)O","InChI=1S/C9H13NO9/c1-6-4(10(14)15)5(11)9(13,17-16)8(3,19-18-6)7(6,2)12/h11-13,16H,1-3H3",279.2008
"T123NNCOOH","OOC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2(C)ON(=O)=O)O","InChI=1S/C9H12N2O11/c1-6-4(10(14)15)5(12)9(13,20-18)8(3,22-21-6)7(6,2)19-11(16)17/h12-13,18H,1-3H3",324.1984
"T123NNCTO","O=N(=O)OC1(C)C2(C)OOC1(C)C([O])(O)C(=C2N(=O)=O)O","InChI=1S/C9H11N2O10/c1-6-4(10(15)16)5(12)9(13,14)8(3,21-20-6)7(6,2)19-11(17)18/h12-13H,1-3H3",307.1910
"T123NNCTO2","[O]OC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2(C)ON(=O)=O)O","InChI=1S/C9H11N2O11/c1-6-4(10(14)15)5(12)9(13,20-18)8(3,22-21-6)7(6,2)19-11(16)17/h12-13H,1-3H3",323.1904
"T124CAT1O","Cc1c(C)cc(C)c(O)c1[O]","InChI=1S/C9H11O2/c1-5-4-6(2)8(10)9(11)7(5)3/h4,10H,1-3H3",151.1824
"T124CAT1O2","[O]Oc1c(C)c(C)cc(C)c1O","InChI=1S/C9H11O3/c1-5-4-6(2)8(10)9(12-11)7(5)3/h4,10H,1-3H3",167.1818
"T124CATECH","Cc1c(C)cc(C)c(O)c1O","InChI=1S/C9H12O2/c1-5-4-6(2)8(10)9(11)7(5)3/h4,10-11H,1-3H3",152.1904
"T124CT1OOH","OOc1c(C)c(C)cc(C)c1O","InChI=1S/C9H12O3/c1-5-4-6(2)8(10)9(12-11)7(5)3/h4,10-11H,1-3H3",168.1898
"T124NCATEC","O=N(=O)c1c(C)c(C)c(O)c(O)c1C","InChI=1S/C9H11NO4/c1-4-5(2)8(11)9(12)6(3)7(4)10(13)14/h11-12H,1-3H3",197.1879
"T124NCATO","OC1=C(C)C2(OOC(C)(C1([O])O)C2(C)O)N(=O)=O","InChI=1S/C9H12NO8/c1-4-5(11)9(13,14)7(3)6(2,12)8(4,10(15)16)18-17-7/h11-13H,1-3H3",262.1935
"T124NCATO2","[O]OC1(O)C(=C(C)C2(OOC1(C)C2(C)O)N(=O)=O)O","InChI=1S/C9H12NO9/c1-4-5(11)9(13,17-16)7(3)6(2,12)8(4,10(14)15)19-18-7/h11-13H,1-3H3",278.1929
"T124NCTOOH","OOC1(O)C(=C(C)C2(OOC1(C)C2(C)O)N(=O)=O)O","InChI=1S/C9H13NO9/c1-4-5(11)9(13,17-16)7(3)6(2,12)8(4,10(14)15)19-18-7/h11-13,16H,1-3H3",279.2008
"T124NNCOOH","OOC1(O)C(=C(C)C2(OOC1(C)C2(C)ON(=O)=O)N(=O)=O)O","InChI=1S/C9H12N2O11/c1-4-5(12)9(13,20-18)7(3)6(2,19-11(16)17)8(4,10(14)15)22-21-7/h12-13,18H,1-3H3",324.1984
"T124NNCTO","O=N(=O)OC1(C)C2(OOC1(C)C([O])(O)C(=C2C)O)N(=O)=O","InChI=1S/C9H11N2O10/c1-4-5(12)9(13,14)7(3)6(2,19-11(17)18)8(4,10(15)16)21-20-7/h12-13H,1-3H3",307.1910
"T124NNCTO2","[O]OC1(O)C(=C(C)C2(OOC1(C)C2(C)ON(=O)=O)N(=O)=O)O","InChI=1S/C9H11N2O11/c1-4-5(12)9(13,20-18)7(3)6(2,19-11(16)17)8(4,10(14)15)22-21-7/h12-13H,1-3H3",323.1904
"TLFUONOO","[O-][O+]=CCC(=O)OC(=O)C","InChI=1S/C5H6O5/c1-4(6)10-5(7)2-3-9-8/h3H,2H2,1H3",146.0981
"TM123O2","[O]Oc1ccc(C)c(C)c1C","InChI=1S/C9H11O2/c1-6-4-5-9(11-10)8(3)7(6)2/h4-5H,1-3H3",151.1824
"TM123OOH","OOc1ccc(C)c(C)c1C","InChI=1S/C9H12O2/c1-6-4-5-9(11-10)8(3)7(6)2/h4-5,10H,1-3H3",152.1904
"TM124O2","[O]Oc1cc(C)cc(C)c1C","InChI=1S/C9H11O2/c1-6-4-7(2)8(3)9(5-6)11-10/h4-5H,1-3H3",151.1824
"TM124OOH","OOc1cc(C)cc(C)c1C","InChI=1S/C9H12O2/c1-6-4-7(2)8(3)9(5-6)11-10/h4-5,10H,1-3H3",152.1904
"C4OH2CO3","[O]OC(=O)C(O)C(C)(C)O","InChI=1S/C5H9O5/c1-5(2,8)3(6)4(7)10-9/h3,6,8H,1-2H3",149.1220
"C4OH2CO3H","OOC(=O)C(O)C(C)(C)O","InChI=1S/C5H10O5/c1-5(2,8)3(6)4(7)10-9/h3,6,8-9H,1-2H3",150.1299
"C4OH2CPAN","O=N(=O)OOC(=O)C(O)C(C)(C)O","InChI=1S/C5H9NO7/c1-5(2,9)3(7)4(8)12-13-6(10)11/h3,7,9H,1-2H3",195.1275
"IPRHOCO2H","OC(=O)C(C)(C)O","InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",104.1045
"MBO","C=CC(C)(C)O","InChI=1S/C5H10O/c1-4-5(2,3)6/h4,6H,1H2,2-3H3",86.1323
"MBOACO","OCC(=O)C(C)(C)O","InChI=1S/C5H10O3/c1-5(2,8)4(7)3-6/h6,8H,3H2,1-2H3",118.1311
"MBOANO3","OCC(ON(=O)=O)C(C)(C)O","InChI=1S/C5H11NO5/c1-5(2,8)4(3-7)11-6(9)10/h4,7-8H,3H2,1-2H3",165.1445
"MBOAO","OCC([O])C(C)(C)O","InChI=1S/C5H11O3/c1-5(2,8)4(7)3-6/h4,6,8H,3H2,1-2H3",119.1390
"MBOAO2","OCC(O[O])C(C)(C)O","InChI=1S/C5H11O4/c1-5(2,7)4(3-6)9-8/h4,6-7H,3H2,1-2H3",135.1384
"MBOAOH","OCC(O)C(C)(C)O","InChI=1S/C5H12O3/c1-5(2,8)4(7)3-6/h4,6-8H,3H2,1-2H3",120.1470
"MBOAOOH","OCC(OO)C(C)(C)O","InChI=1S/C5H12O4/c1-5(2,7)4(3-6)9-8/h4,6-8H,3H2,1-2H3",136.1464
"MBOBCO","O=CC(O)C(C)(C)O","InChI=1S/C5H10O3/c1-5(2,8)4(7)3-6/h3-4,7-8H,1-2H3",118.1311
"MBOBNO3","O=N(=O)OCC(O)C(C)(C)O","InChI=1S/C5H11NO5/c1-5(2,8)4(7)3-11-6(9)10/h4,7-8H,3H2,1-2H3",165.1445
"MBOBO","[O]CC(O)C(C)(C)O","InChI=1S/C5H11O3/c1-5(2,8)4(7)3-6/h4,7-8H,3H2,1-2H3",119.1390
"MBOBO2","[O]OCC(O)C(C)(C)O","InChI=1S/C5H11O4/c1-5(2,7)4(6)3-9-8/h4,6-7H,3H2,1-2H3",135.1384
"MBOBOOH","OOCC(O)C(C)(C)O","InChI=1S/C5H12O4/c1-5(2,7)4(6)3-9-8/h4,6-8H,3H2,1-2H3",136.1464
"MBOCOCO","O=CC(=O)C(C)(C)O","InChI=1S/C5H8O3/c1-5(2,8)4(7)3-6/h3,8H,1-2H3",116.1152
"MBOOO","[O-][O+]=CC(C)(C)O","InChI=1S/C4H8O3/c1-4(2,5)3-7-6/h3,5H,1-2H3",104.1045
"NC4OHCO3","[O]OC(=O)C(ON(=O)=O)C(C)(C)O","InChI=1S/C5H8NO7/c1-5(2,8)3(4(7)13-11)12-6(9)10/h3,8H,1-2H3",194.1195
"NC4OHCO3H","OOC(=O)C(ON(=O)=O)C(C)(C)O","InChI=1S/C5H9NO7/c1-5(2,8)3(4(7)13-11)12-6(9)10/h3,8,11H,1-2H3",195.1275
"NC4OHCPAN","O=N(=O)OOC(=O)C(ON(=O)=O)C(C)(C)O","InChI=1S/C5H8N2O9/c1-5(2,9)3(14-6(10)11)4(8)15-16-7(12)13/h3,9H,1-2H3",240.1250
"NMBOAO","O=N(=O)OCC([O])C(C)(C)O","InChI=1S/C5H10NO5/c1-5(2,8)4(7)3-11-6(9)10/h4,8H,3H2,1-2H3",164.1366
"NMBOAO2","[O]OC(CON(=O)=O)C(C)(C)O","InChI=1S/C5H10NO6/c1-5(2,7)4(12-10)3-11-6(8)9/h4,7H,3H2,1-2H3",180.1360
"NMBOAOOH","OOC(CON(=O)=O)C(C)(C)O","InChI=1S/C5H11NO6/c1-5(2,7)4(12-10)3-11-6(8)9/h4,7,10H,3H2,1-2H3",181.1439
"NMBOBCO","O=CC(ON(=O)=O)C(C)(C)O","InChI=1S/C5H9NO5/c1-5(2,8)4(3-7)11-6(9)10/h3-4,8H,1-2H3",163.1287
"NMBOBO","[O]CC(ON(=O)=O)C(C)(C)O","InChI=1S/C5H10NO5/c1-5(2,8)4(3-7)11-6(9)10/h4,8H,3H2,1-2H3",164.1366
"NMBOBO2","[O]OCC(ON(=O)=O)C(C)(C)O","InChI=1S/C5H10NO6/c1-5(2,7)4(3-11-10)12-6(8)9/h4,7H,3H2,1-2H3",180.1360
"NMBOBOOH","OOCC(ON(=O)=O)C(C)(C)O","InChI=1S/C5H11NO6/c1-5(2,7)4(3-11-10)12-6(8)9/h4,7,10H,3H2,1-2H3",181.1439
"DVE2","C=COCCOCCOC=C","InChI=1S/C8H14O3/c1-3-9-5-7-11-8-6-10-4-2/h3-4H,1-2,5-8H2",158.1950
"DVE2AO2","C=COCCOCCOC(CO)O[O]","InChI=1S/C8H15O6/c1-2-11-3-4-12-5-6-13-8(7-9)14-10/h2,8-9H,1,3-7H2",207.2011
"DVE2BO2","OC(CO[O])OCCOCCOC=C","InChI=1S/C8H15O6/c1-2-11-3-4-12-5-6-13-8(9)7-14-10/h2,8-9H,1,3-7H2",207.2011
"DVE2CO2","C=COCCOCC(O[O])OC=C","InChI=1S/C8H13O5/c1-3-10-5-6-11-7-8(13-9)12-4-2/h3-4,8H,1-2,5-7H2",189.1858
"DVE2AO","C=COCCOCCOC([O])CO","InChI=1S/C8H15O5/c1-2-11-3-4-12-5-6-13-8(10)7-9/h2,8-9H,1,3-7H2",191.2017
"DVE2BO","C=COCCOCCOC(O)C[O]","InChI=1S/C8H15O5/c1-2-11-3-4-12-5-6-13-8(10)7-9/h2,8,10H,1,3-7H2",191.2017
"DVE2CO","C=COCCOCC([O])OC=C","InChI=1S/C8H13O4/c1-3-10-5-6-11-7-8(9)12-4-2/h3-4,8H,1-2,5-7H2",173.1864
"DVE2AOH","C=COCCOCCOC(O)CO","InChI=1S/C8H16O5/c1-2-11-3-4-12-5-6-13-8(10)7-9/h2,8-10H,1,3-7H2",192.2096
"DVE2AONE","C=COCCOCCOC(=O)CO","InChI=1S/C8H14O5/c1-2-11-3-4-12-5-6-13-8(10)7-9/h2,9H,1,3-7H2",190.1938
"DVE2AOOH","C=COCCOCCOC(CO)OO","InChI=1S/C8H16O6/c1-2-11-3-4-12-5-6-13-8(7-9)14-10/h2,8-10H,1,3-7H2",208.2090
"DVE2ANO3","C=COCCOCCOC(CO)ON(=O)=O","InChI=1S/C8H15NO7/c1-2-13-3-4-14-5-6-15-8(7-10)16-9(11)12/h2,8,10H,1,3-7H2",237.2072
"DVE2BAL","C=COCCOCCOC(O)C=O","InChI=1S/C8H14O5/c1-2-11-3-4-12-5-6-13-8(10)7-9/h2,7-8,10H,1,3-6H2",190.1938
"DVE2BOOH","OC(COO)OCCOCCOC=C","InChI=1S/C8H16O6/c1-2-11-3-4-12-5-6-13-8(9)7-14-10/h2,8-10H,1,3-7H2",208.2090
"DVE2BNO3","C=COCCOCCOC(O)CON(=O)=O","InChI=1S/C8H15NO7/c1-2-13-3-4-14-5-6-15-8(10)7-16-9(11)12/h2,8,10H,1,3-7H2",237.2072
"DVE2COH","C=COCCOCC(O)OC=C","InChI=1S/C8H14O4/c1-3-10-5-6-11-7-8(9)12-4-2/h3-4,8-9H,1-2,5-7H2",174.1944
"DVE2CONE","C=COCCOCC(=O)OC=C","InChI=1S/C8H12O4/c1-3-10-5-6-11-7-8(9)12-4-2/h3-4H,1-2,5-7H2",172.1785
"DVE2COOH","C=COCCOCC(OO)OC=C","InChI=1S/C8H14O5/c1-3-10-5-6-11-7-8(13-9)12-4-2/h3-4,8-9H,1-2,5-7H2",190.1938
"DVE2CNO3","C=COCCOCC(OC=C)N(=O)=O","InChI=1S/C8H13NO5/c1-3-12-5-6-13-7-8(9(10)11)14-4-2/h3-4,8H,1-2,5-7H2",203.1925
"C6O2OCHO","C=COCCOCCOC=O","InChI=1S/C7H12O4/c1-2-9-3-4-10-5-6-11-7-8/h2,7H,1,3-6H2",160.1678
"C6O2OCO2H","C=COCCOCCOC(=O)O","InChI=1S/C7H12O5/c1-2-10-3-4-11-5-6-12-7(8)9/h2H,1,3-6H2,(H,8,9)",176.1672
